"filename","base_name","row_count","col_count","body_nonempty_cols","category","server_relevance","has_text","size_bytes"
"_boot_error_type.csv","_boot_error_type","57","4","4","system","later","False","764"
"_group.csv","_group","38","29","20","system","later","True","4080"
"_item.csv","_item","8403","5","5","item","critical","True","359077"
"_layout.csv","_layout","173","5","4","system","later","False","2823"
"_movie.csv","_movie","22","8","8","system","later","True","4706"
"_quest.csv","_quest","246","29","3","quest","critical","False","11179"
"_region.csv","_region","61","3","2","system","later","False","511"
"_staffroll.csv","_staffroll","1147","4","3","system","later","True","32629"
"_text_error_type(2).csv","_text_error_type(2)","85","4","4","system","later","False","1126"
"_text_error_type.csv","_text_error_type","90","4","4","system","later","False","1191"
"_worldMasterLogCategory.csv","_worldMasterLogCategory","1948","6","2","system","later","False","27339"
"_zoneParam.csv","_zoneParam","111","2","2","zone","critical","False","1105"
"2Dmap_actor_data.csv","2Dmap_actor_data","19","4","4","map","critical","True","726"
"2Dmap_data.csv","2Dmap_data","307","18","18","map","critical","False","21099"
"2Dmap_marker.csv","2Dmap_marker","634","19","15","map","critical","True","69630"
"2Dmap_piece.csv","2Dmap_piece","98","7","7","map","critical","False","2823"
"accessory.csv","accessory","278","132","3","item","critical","False","40031"
"achievement.csv","achievement","746","21","11","achievement","useful","False","29643"
"acn200.csv","acn200","39","6","12","gear_class_acn","useful","True","23445"
"acn300.csv","acn300","52","6","16","gear_class_acn","useful","True","28266"
"acn306.csv","acn306","46","6","6","gear_class_acn","useful","True","15920"
"acn400.csv","acn400","78","6","13","gear_class_acn","useful","True","34120"
"acn500.csv","acn500","62","6","11","gear_class_acn","useful","True","30713"
"acn506.csv","acn506","84","6","14","gear_class_acn","useful","True","41374"
"actorclass.csv","actorclass","7984","7","2","actor_class","critical","False","165313"
"actorclass_graphic.csv","actorclass_graphic","7831","48","42","actor_class","critical","False","899997"
"actorclass_mapObj.csv","actorclass_mapObj","158","50","3","actor_class","critical","False","10156"
"aetheryte.csv","aetheryte","118","16","11","aetheryte","critical","False","5749"
"aetheryte_2Dmap.csv","aetheryte_2Dmap","118","22","5","aetheryte","critical","False","4404"
"aetheryteChild.csv","aetheryteChild","60","6","6","aetheryte","critical","True","20473"
"aetheryteParent.csv","aetheryteParent","235","6","6","aetheryte","critical","True","139353"
"alc200.csv","alc200","83","6","8","gear_class_alc","useful","True","46030"
"alc300.csv","alc300","108","6","32","gear_class_alc","useful","True","65155"
"alc306.csv","alc306","68","6","20","gear_class_alc","useful","True","30723"
"alc400.csv","alc400","87","6","5","gear_class_alc","useful","True","19769"
"alc500.csv","alc500","75","6","3","gear_class_alc","useful","True","10113"
"alc506.csv","alc506","79","6","3","gear_class_alc","useful","True","12563"
"arc200.csv","arc200","79","6","8","gear_class_arc","useful","True","47804"
"arc300.csv","arc300","98","6","16","gear_class_arc","useful","True","53701"
"arc306.csv","arc306","77","6","19","gear_class_arc","useful","True","46929"
"arc400.csv","arc400","82","6","6","gear_class_arc","useful","True","27122"
"arc500.csv","arc500","92","6","6","gear_class_arc","useful","True","19766"
"arc506.csv","arc506","79","6","7","gear_class_arc","useful","True","21371"
"armor.csv","armor","3599","130","14","item","critical","False","561308"
"beaconFortGateGimmick.csv","beaconFortGateGimmick","8","6","5","event_object","critical","True","1156"
"blackMarket.csv","blackMarket","27","11","11","shop","critical","False","1117"
"blm0j1.csv","blm0j1","75","6","9","gear_class_blm","useful","True","48523"
"blm0j2.csv","blm0j2","20","6","15","gear_class_blm","useful","True","10370"
"blm0j3.csv","blm0j3","46","6","25","gear_class_blm","useful","True","33657"
"blm0j4.csv","blm0j4","37","6","17","gear_class_blm","useful","True","23276"
"blm0j5.csv","blm0j5","27","6","20","gear_class_blm","useful","True","21768"
"blm0j6.csv","blm0j6","101","6","23","gear_class_blm","useful","True","60619"
"blm0j7.csv","blm0j7","1","6","5","gear_class_blm","useful","True","68"
"blm0j8.csv","blm0j8","1","6","5","gear_class_blm","useful","True","68"
"blm0j9.csv","blm0j9","1","6","5","gear_class_blm","useful","True","68"
"blm1j0.csv","blm1j0","1","6","5","gear_class_blm","useful","True","68"
"bookShelf.csv","bookShelf","81","6","6","event_object","critical","True","27404"
"boot_charaLook.csv","boot_charaLook","60","42","42","gear_other","useful","False","6644"
"boot_charaParts.csv","boot_charaParts","15","26","308","gear_other","useful","True","21124"
"boot_charaTemp.csv","boot_charaTemp","15","19","19","gear_other","useful","False","1643"
"boot_skillequip.csv","boot_skillequip","1020","23","23","gear_other","useful","False","70317"
"brd0j1.csv","brd0j1","67","6","16","gear_class_brd","useful","True","44680"
"brd0j2.csv","brd0j2","26","6","9","gear_class_brd","useful","True","18544"
"brd0j3.csv","brd0j3","24","6","14","gear_class_brd","useful","True","17760"
"brd0j4.csv","brd0j4","34","6","10","gear_class_brd","useful","True","18799"
"brd0j5.csv","brd0j5","26","6","14","gear_class_brd","useful","True","14962"
"brd0j6.csv","brd0j6","45","6","16","gear_class_brd","useful","True","26210"
"brd0j7.csv","brd0j7","1","6","5","gear_class_brd","useful","True","68"
"brd0j8.csv","brd0j8","1","6","5","gear_class_brd","useful","True","68"
"brd0j9.csv","brd0j9","1","6","5","gear_class_brd","useful","True","68"
"brd1j0.csv","brd1j0","1","6","5","gear_class_brd","useful","True","68"
"bsm200.csv","bsm200","87","6","12","gear_other","useful","True","86248"
"bsm300.csv","bsm300","158","6","29","gear_other","useful","True","111577"
"bsm306.csv","bsm306","135","6","25","gear_other","useful","True","79509"
"bsm400.csv","bsm400","105","6","9","gear_other","useful","True","32259"
"bsm500.csv","bsm500","43","6","9","gear_other","useful","True","21721"
"bsm506.csv","bsm506","53","6","9","gear_other","useful","True","18655"
"chocoboCaravanGuard.csv","chocoboCaravanGuard","11","6","6","facility","critical","True","4959"
"cnj200.csv","cnj200","96","6","11","gear_class_cnj","useful","True","59221"
"cnj300.csv","cnj300","129","6","19","gear_class_cnj","useful","True","72609"
"cnj306.csv","cnj306","105","6","15","gear_class_cnj","useful","True","59164"
"cnj400.csv","cnj400","108","6","7","gear_class_cnj","useful","True","21755"
"cnj500.csv","cnj500","39","6","8","gear_class_cnj","useful","True","9325"
"cnj506.csv","cnj506","43","6","6","gear_class_cnj","useful","True","4829"
"com0g1.csv","com0g1","61","6","19","gear_common","useful","True","47057"
"com0g2.csv","com0g2","20","6","10","gear_common","useful","True","15673"
"com0g3.csv","com0g3","14","6","19","gear_common","useful","True","10791"
"com0g4.csv","com0g4","59","6","6","gear_common","useful","True","44114"
"com0g5.csv","com0g5","87","6","15","gear_common","useful","True","71555"
"com0g6.csv","com0g6","81","6","16","gear_common","useful","True","61742"
"com0g7.csv","com0g7","43","6","14","gear_common","useful","True","30917"
"com0g8.csv","com0g8","1","6","6","gear_common","useful","True","70"
"com0g9.csv","com0g9","1","6","6","gear_common","useful","True","70"
"com0l1.csv","com0l1","58","6","28","gear_common","useful","True","47907"
"com0l2.csv","com0l2","21","6","13","gear_common","useful","True","18323"
"com0l3.csv","com0l3","14","6","18","gear_common","useful","True","10632"
"com0l4.csv","com0l4","62","6","12","gear_common","useful","True","50812"
"com0l5.csv","com0l5","78","6","20","gear_common","useful","True","62633"
"com0l6.csv","com0l6","106","6","19","gear_common","useful","True","81936"
"com0l7.csv","com0l7","41","6","11","gear_common","useful","True","32482"
"com0l8.csv","com0l8","1","6","6","gear_common","useful","True","70"
"com0l9.csv","com0l9","1","6","6","gear_common","useful","True","70"
"com0u1.csv","com0u1","57","6","20","gear_common","useful","True","46175"
"com0u2.csv","com0u2","20","6","16","gear_common","useful","True","14931"
"com0u3.csv","com0u3","14","6","13","gear_common","useful","True","11060"
"com0u4.csv","com0u4","60","6","8","gear_common","useful","True","45948"
"com0u5.csv","com0u5","96","6","16","gear_common","useful","True","76588"
"com0u6.csv","com0u6","78","6","24","gear_common","useful","True","66222"
"com0u7.csv","com0u7","40","6","18","gear_common","useful","True","32507"
"com0u8.csv","com0u8","1","6","6","gear_common","useful","True","70"
"com0u9.csv","com0u9","1","6","6","gear_common","useful","True","70"
"com5g0.csv","com5g0","73","6","15","gear_common","useful","True","59669"
"com5g1.csv","com5g1","66","6","14","gear_common","useful","True","60347"
"com5g2.csv","com5g2","1","6","6","gear_common","useful","True","70"
"com5g3.csv","com5g3","1","6","6","gear_common","useful","True","70"
"com5g4.csv","com5g4","1","6","6","gear_common","useful","True","70"
"com5g5.csv","com5g5","1","6","6","gear_common","useful","True","70"
"com5l0.csv","com5l0","90","6","14","gear_common","useful","True","92493"
"com5l1.csv","com5l1","63","6","34","gear_common","useful","True","65987"
"com5l2.csv","com5l2","1","6","6","gear_common","useful","True","70"
"com5l3.csv","com5l3","1","6","6","gear_common","useful","True","70"
"com5l4.csv","com5l4","1","6","6","gear_common","useful","True","70"
"com5l5.csv","com5l5","1","6","6","gear_common","useful","True","70"
"com5u0.csv","com5u0","79","6","15","gear_common","useful","True","72401"
"com5u1.csv","com5u1","62","6","24","gear_common","useful","True","62978"
"com5u2.csv","com5u2","1","6","6","gear_common","useful","True","70"
"com5u3.csv","com5u3","1","6","6","gear_common","useful","True","70"
"com5u4.csv","com5u4","1","6","6","gear_common","useful","True","70"
"com5u5.csv","com5u5","1","6","6","gear_common","useful","True","70"
"command.csv","command","1662","36","9","command","critical","False","128302"
"communityMember.csv","communityMember","4","3","3","gear_common","useful","False","67"
"companyleveRescueNormal.csv","companyleveRescueNormal","27","6","9","gear_common","useful","True","13719"
"compatibility.csv","compatibility","219","53","45","gear_common","useful","False","30094"
"craftJudge.csv","craftJudge","28","6","8","craft_harvest","critical","True","14762"
"cul200.csv","cul200","107","6","10","gear_class_cul","useful","True","57738"
"cul300.csv","cul300","98","6","23","gear_class_cul","useful","True","66704"
"cul306.csv","cul306","102","6","15","gear_class_cul","useful","True","65429"
"cul400.csv","cul400","124","6","11","gear_class_cul","useful","True","49341"
"cul500.csv","cul500","140","6","10","gear_class_cul","useful","True","39114"
"cul506.csv","cul506","160","6","8","gear_class_cul","useful","True","50173"
"cutReplay.csv","cutReplay","614","17","12","player_meta","critical","True","41735"
"debug.csv","debug","38","6","6","command","critical","True","9684"
"debugCommand.csv","debugCommand","151","8","8","command","critical","True","22518"
"dftFst.csv","dftFst","801","6","6","zone","critical","True","421057"
"dftLak.csv","dftLak","187","6","2","zone","critical","True","143281"
"dftRoc.csv","dftRoc","73","6","11","zone","critical","True","53328"
"dftSea.csv","dftSea","801","6","6","zone","critical","True","436488"
"dftSrt.csv","dftSrt","4","6","12","zone","critical","True","1142"
"dftWil.csv","dftWil","801","6","6","zone","critical","True","455217"
"drg0j1.csv","drg0j1","50","6","15","gear_class_drg","useful","True","32824"
"drg0j2.csv","drg0j2","24","6","11","gear_class_drg","useful","True","19515"
"drg0j3.csv","drg0j3","27","6","11","gear_class_drg","useful","True","22642"
"drg0j4.csv","drg0j4","40","6","22","gear_class_drg","useful","True","23447"
"drg0j5.csv","drg0j5","28","6","7","gear_class_drg","useful","True","15825"
"drg0j6.csv","drg0j6","41","6","13","gear_class_drg","useful","True","21360"
"drg0j7.csv","drg0j7","1","6","5","gear_class_drg","useful","True","68"
"drg0j8.csv","drg0j8","1","6","5","gear_class_drg","useful","True","68"
"drg0j9.csv","drg0j9","1","6","5","gear_class_drg","useful","True","68"
"drg1j0.csv","drg1j0","1","6","5","gear_class_drg","useful","True","68"
"elevatorStandard.csv","elevatorStandard","36","6","6","event_object","critical","True","4251"
"emote.csv","emote","55","5","2","command","critical","False","681"
"equipment.csv","equipment","4875","141","26","item","critical","False","966550"
"equipSet.csv","equipSet","19","34","34","item","critical","False","2100"
"etc0g1.csv","etc0g1","26","6","8","gear_etc","useful","True","6393"
"etc0g2.csv","etc0g2","32","6","6","gear_etc","useful","True","5404"
"etc0g3.csv","etc0g3","24","6","6","gear_etc","useful","True","4577"
"etc0g4.csv","etc0g4","74","6","8","gear_etc","useful","True","11166"
"etc0g5.csv","etc0g5","1","6","6","gear_etc","useful","True","65"
"etc0g6.csv","etc0g6","1","6","6","gear_etc","useful","True","65"
"etc0g7.csv","etc0g7","1","6","6","gear_etc","useful","True","65"
"etc0g8.csv","etc0g8","1","6","6","gear_etc","useful","True","65"
"etc0g9.csv","etc0g9","1","6","6","gear_etc","useful","True","65"
"etc0l1.csv","etc0l1","21","6","8","gear_etc","useful","True","5560"
"etc0l2.csv","etc0l2","28","6","6","gear_etc","useful","True","5456"
"etc0l3.csv","etc0l3","30","6","6","gear_etc","useful","True","6148"
"etc0l4.csv","etc0l4","49","6","8","gear_etc","useful","True","9115"
"etc0l5.csv","etc0l5","1","6","6","gear_etc","useful","True","65"
"etc0l6.csv","etc0l6","1","6","6","gear_etc","useful","True","65"
"etc0l7.csv","etc0l7","1","6","6","gear_etc","useful","True","65"
"etc0l8.csv","etc0l8","1","6","6","gear_etc","useful","True","65"
"etc0l9.csv","etc0l9","1","6","6","gear_etc","useful","True","65"
"etc0u1.csv","etc0u1","22","6","8","gear_etc","useful","True","5368"
"etc0u2.csv","etc0u2","38","6","6","gear_etc","useful","True","5723"
"etc0u3.csv","etc0u3","29","6","6","gear_etc","useful","True","5454"
"etc0u4.csv","etc0u4","54","6","8","gear_etc","useful","True","9641"
"etc0u5.csv","etc0u5","1","6","6","gear_etc","useful","True","65"
"etc0u6.csv","etc0u6","1","6","6","gear_etc","useful","True","65"
"etc0u7.csv","etc0u7","1","6","6","gear_etc","useful","True","65"
"etc0u8.csv","etc0u8","1","6","6","gear_etc","useful","True","65"
"etc0u9.csv","etc0u9","1","6","6","gear_etc","useful","True","65"
"etc101.csv","etc101","18","6","30","gear_etc","useful","True","18335"
"etc102.csv","etc102","34","6","19","gear_etc","useful","True","36384"
"etc103.csv","etc103","22","6","24","gear_etc","useful","True","20517"
"etc104.csv","etc104","28","6","26","gear_etc","useful","True","31603"
"etc105.csv","etc105","1","6","6","gear_etc","useful","True","73"
"etc106.csv","etc106","344","6","15","gear_etc","useful","True","353773"
"etc1g0.csv","etc1g0","17","6","9","gear_etc","useful","True","14038"
"etc1g1.csv","etc1g1","17","6","15","gear_etc","useful","True","14336"
"etc1g2.csv","etc1g2","43","6","10","gear_etc","useful","True","29984"
"etc1g3.csv","etc1g3","1","6","6","gear_etc","useful","True","70"
"etc1g4.csv","etc1g4","34","6","12","gear_etc","useful","True","18066"
"etc1g5.csv","etc1g5","28","6","12","gear_etc","useful","True","21572"
"etc1g6.csv","etc1g6","47","6","9","gear_etc","useful","True","43881"
"etc1g7.csv","etc1g7","1","6","6","gear_etc","useful","True","70"
"etc1g8.csv","etc1g8","30","6","25","gear_etc","useful","True","18857"
"etc1g9.csv","etc1g9","13","6","13","gear_etc","useful","True","9502"
"etc1l0.csv","etc1l0","19","6","14","gear_etc","useful","True","19293"
"etc1l1.csv","etc1l1","19","6","25","gear_etc","useful","True","12185"
"etc1l2.csv","etc1l2","1","6","6","gear_etc","useful","True","70"
"etc1l3.csv","etc1l3","12","6","17","gear_etc","useful","True","13600"
"etc1l4.csv","etc1l4","1","6","6","gear_etc","useful","True","70"
"etc1l5.csv","etc1l5","36","6","9","gear_etc","useful","True","23372"
"etc1l6.csv","etc1l6","19","6","12","gear_etc","useful","True","12885"
"etc1l7.csv","etc1l7","43","6","8","gear_etc","useful","True","32465"
"etc1l8.csv","etc1l8","42","6","15","gear_etc","useful","True","31999"
"etc1l9.csv","etc1l9","17","6","9","gear_etc","useful","True","14466"
"etc1u0.csv","etc1u0","13","6","18","gear_etc","useful","True","15745"
"etc1u1.csv","etc1u1","18","6","15","gear_etc","useful","True","15682"
"etc1u2.csv","etc1u2","21","6","9","gear_etc","useful","True","21356"
"etc1u3.csv","etc1u3","1","6","6","gear_etc","useful","True","70"
"etc1u4.csv","etc1u4","37","6","11","gear_etc","useful","True","29623"
"etc1u5.csv","etc1u5","29","6","11","gear_etc","useful","True","13913"
"etc1u6.csv","etc1u6","22","6","11","gear_etc","useful","True","19524"
"etc1u7.csv","etc1u7","13","6","7","gear_etc","useful","True","14833"
"etc1u8.csv","etc1u8","19","6","20","gear_etc","useful","True","20477"
"etc1u9.csv","etc1u9","17","6","19","gear_etc","useful","True","13909"
"etc200.csv","etc200","26","6","11","gear_etc","useful","True","22929"
"etc201.csv","etc201","40","6","14","gear_etc","useful","True","29899"
"etc202.csv","etc202","1","6","5","gear_etc","useful","True","68"
"etc203.csv","etc203","1","6","5","gear_etc","useful","True","68"
"etc204.csv","etc204","1","6","5","gear_etc","useful","True","68"
"etc205.csv","etc205","1","6","5","gear_etc","useful","True","68"
"etc206.csv","etc206","1","6","5","gear_etc","useful","True","68"
"etc207.csv","etc207","1","6","5","gear_etc","useful","True","68"
"etc208.csv","etc208","1","6","5","gear_etc","useful","True","68"
"etc209.csv","etc209","1","6","5","gear_etc","useful","True","68"
"etc2g0.csv","etc2g0","31","6","16","gear_etc","useful","True","34377"
"etc2g1.csv","etc2g1","13","6","7","gear_etc","useful","True","14516"
"etc2g2.csv","etc2g2","11","6","9","gear_etc","useful","True","15446"
"etc2g3.csv","etc2g3","11","6","18","gear_etc","useful","True","10709"
"etc2g4.csv","etc2g4","28","6","19","gear_etc","useful","True","27892"
"etc2g5.csv","etc2g5","19","6","2","gear_etc","useful","True","17197"
"etc2g6.csv","etc2g6","20","6","5","gear_etc","useful","True","5884"
"etc2g7.csv","etc2g7","1","6","6","gear_etc","useful","True","70"
"etc2g8.csv","etc2g8","1","6","6","gear_etc","useful","True","70"
"etc2g9.csv","etc2g9","1","6","6","gear_etc","useful","True","70"
"etc2i0.csv","etc2i0","16","6","13","gear_etc","useful","True","15545"
"etc2i1.csv","etc2i1","15","6","24","gear_etc","useful","True","17358"
"etc2i2.csv","etc2i2","31","6","2","gear_etc","useful","True","16908"
"etc2i3.csv","etc2i3","1","6","6","gear_etc","useful","True","70"
"etc2i4.csv","etc2i4","1","6","6","gear_etc","useful","True","70"
"etc2i5.csv","etc2i5","1","6","6","gear_etc","useful","True","70"
"etc2i6.csv","etc2i6","1","6","6","gear_etc","useful","True","70"
"etc2i7.csv","etc2i7","1","6","6","gear_etc","useful","True","70"
"etc2i8.csv","etc2i8","1","6","6","gear_etc","useful","True","70"
"etc2i9.csv","etc2i9","1","6","6","gear_etc","useful","True","70"
"etc2l0.csv","etc2l0","17","6","14","gear_etc","useful","True","13138"
"etc2l1.csv","etc2l1","19","6","11","gear_etc","useful","True","17095"
"etc2l2.csv","etc2l2","21","6","5","gear_etc","useful","True","4466"
"etc2l3.csv","etc2l3","37","6","2","gear_etc","useful","True","22657"
"etc2l4.csv","etc2l4","1","6","6","gear_etc","useful","True","70"
"etc2l5.csv","etc2l5","20","6","2","gear_etc","useful","True","16452"
"etc2l6.csv","etc2l6","1","6","6","gear_etc","useful","True","70"
"etc2l7.csv","etc2l7","1","6","6","gear_etc","useful","True","70"
"etc2l8.csv","etc2l8","1","6","6","gear_etc","useful","True","70"
"etc2l9.csv","etc2l9","1","6","6","gear_etc","useful","True","70"
"etc2u0.csv","etc2u0","15","6","11","gear_etc","useful","True","13080"
"etc2u1.csv","etc2u1","22","6","16","gear_etc","useful","True","29619"
"etc2u2.csv","etc2u2","19","6","2","gear_etc","useful","True","15778"
"etc2u3.csv","etc2u3","1","6","6","gear_etc","useful","True","70"
"etc2u4.csv","etc2u4","1","6","6","gear_etc","useful","True","70"
"etc2u5.csv","etc2u5","26","6","2","gear_etc","useful","True","19272"
"etc2u6.csv","etc2u6","1","6","6","gear_etc","useful","True","70"
"etc2u7.csv","etc2u7","1","6","6","gear_etc","useful","True","70"
"etc2u8.csv","etc2u8","1","6","6","gear_etc","useful","True","70"
"etc2u9.csv","etc2u9","1","6","6","gear_etc","useful","True","70"
"etc303.csv","etc303","24","6","14","gear_etc","useful","True","22495"
"etc304.csv","etc304","144","6","7","gear_etc","useful","True","71332"
"etc3g0.csv","etc3g0","44","6","10","gear_etc","useful","True","39210"
"etc3g1.csv","etc3g1","55","6","21","gear_etc","useful","True","49566"
"etc3g2.csv","etc3g2","46","6","33","gear_etc","useful","True","30080"
"etc3g3.csv","etc3g3","38","6","16","gear_etc","useful","True","30433"
"etc3g4.csv","etc3g4","1","6","6","gear_etc","useful","True","70"
"etc3g5.csv","etc3g5","1","6","6","gear_etc","useful","True","70"
"etc3g6.csv","etc3g6","1","6","6","gear_etc","useful","True","70"
"etc3g7.csv","etc3g7","1","6","6","gear_etc","useful","True","70"
"etc3g8.csv","etc3g8","1","6","6","gear_etc","useful","True","70"
"etc3g9.csv","etc3g9","1","6","6","gear_etc","useful","True","70"
"etc3l0.csv","etc3l0","35","6","14","gear_etc","useful","True","38091"
"etc3l1.csv","etc3l1","50","6","12","gear_etc","useful","True","52591"
"etc3l2.csv","etc3l2","40","6","16","gear_etc","useful","True","45651"
"etc3l3.csv","etc3l3","25","6","21","gear_etc","useful","True","25184"
"etc3l4.csv","etc3l4","1","6","6","gear_etc","useful","True","70"
"etc3l5.csv","etc3l5","1","6","6","gear_etc","useful","True","70"
"etc3l6.csv","etc3l6","1","6","6","gear_etc","useful","True","70"
"etc3l7.csv","etc3l7","1","6","6","gear_etc","useful","True","70"
"etc3l8.csv","etc3l8","1","6","6","gear_etc","useful","True","70"
"etc3l9.csv","etc3l9","1","6","6","gear_etc","useful","True","70"
"etc3u0.csv","etc3u0","39","6","9","gear_etc","useful","True","33419"
"etc3u1.csv","etc3u1","55","6","6","gear_etc","useful","True","48317"
"etc3u2.csv","etc3u2","40","6","29","gear_etc","useful","True","28486"
"etc3u3.csv","etc3u3","36","6","27","gear_etc","useful","True","26171"
"etc3u4.csv","etc3u4","1","6","6","gear_etc","useful","True","70"
"etc3u5.csv","etc3u5","1","6","6","gear_etc","useful","True","70"
"etc3u6.csv","etc3u6","1","6","6","gear_etc","useful","True","70"
"etc3u7.csv","etc3u7","1","6","6","gear_etc","useful","True","70"
"etc3u8.csv","etc3u8","1","6","6","gear_etc","useful","True","70"
"etc3u9.csv","etc3u9","23","6","2","gear_etc","useful","True","12079"
"etc5g0.csv","etc5g0","43","6","25","gear_etc","useful","True","30914"
"etc5g1.csv","etc5g1","30","6","5","gear_etc","useful","True","16317"
"etc5g2.csv","etc5g2","1","6","5","gear_etc","useful","True","68"
"etc5g3.csv","etc5g3","1","6","5","gear_etc","useful","True","68"
"etc5g4.csv","etc5g4","1","6","5","gear_etc","useful","True","68"
"etc5g5.csv","etc5g5","1","6","5","gear_etc","useful","True","68"
"etc5g6.csv","etc5g6","1","6","5","gear_etc","useful","True","68"
